id,bin,last_4,country_code,currency,names,emails,ip_addresses,order_ids,shopper_ids,merchant_ids,total_txn,total_sales,total_sale_amount,total_refunds,total_refund_amount,total_chargebacks,total_chargeback_amount,layer1_status,layer2_status,recent_txn_count,last_updated,fraud_score
400,416711,3514,DE,GBP,"['Christine Mccormick', 'Mary Calhoun']",['heather08@duncan-mccann.com'],['166.176.4.139'],"['393418', '994462', '282837', '806510', '584906', '571291', '772516', '611912', '636250', '303056', '765774', '167964', '907275', '544311', '215226', '191919', '209636', '146874', '839694', '638903', '639927', '939556', '782080', '382296', '558531', '408372', '654313', '763552', '479215', '632656', '886318', '596618', '629948', '589199', '139722', '207624', '397975', '651286']",['51781'],['89003'],38,29,2958,1,242,1,108,a,,2,2024-12-02 01:00:18,0.23
401,415952,7837,FR,USD,['Brad Russell V'],"['adam36@roberts.biz', 'jamespayne@peters-brown.com']","['198.84.23.223', '142.143.112.48', '182.88.7.238']","['972599', '969832', '445736', '488247', '799067', '291827', '249826', '887218', '483802', '119548', '937942', '588596', '868043', '866866', '223928', '984889', '172987', '642729', '157413', '997573', '368117', '177768', '679929', '336132', '655520', '187956', '121453', '787354', '601376', '859837', '234239', '187011', '191889', '225685', '878871', '445566', '368302', '766537', '440005', '598716', '173525', '683949', '659828', '522858', '249409', '944576', '860726', '403735', '353268', '657247', '416369', '246777', '815214', '966331', '202863', '711880', '390815', '533736', '503719', '226617', '390459', '660153', '296115']",['69507'],"['96967', '47599']",63,49,9604,0,0,0,0,a,,1,2023-11-17 23:54:02,0.05
402,475449,1909,IN,EUR,['Jane Walker'],"['afleming@yahoo.com', 'kylemoore@moore.com']","['184.87.222.52', '29.40.2.145']","['144953', '505154', '887797', '364950', '374900', '788783', '933991', '499094', '258698', '197963', '978283', '182996', '773116', '640823', '183597', '378103', '179917', '198164', '835381', '385126', '413891', '187057', '527732', '671537', '450295', '707920', '779652', '379096', '248160', '634678', '489558', '540393', '530136', '629096', '169064', '937288', '865828', '474030', '521655', '825120', '372702', '975593', '154376', '564572', '647484', '271821', '459643', '483809', '125591', '630467', '185340']",['29258'],"['83484', '26080', '25554', '93246', '36437']",51,17,2805,17,3706,1,185,r,r,8,2024-11-04 03:28:27,0.76
403,490711,4943,US,INR,['Cheryl Roth'],['normanamber@roberts.com'],"['145.103.245.208', '147.154.176.118']","['222547', '479979', '736525', '840755', '579445', '383140', '426539', '304993', '796995', '330302', '523926', '556460', '744072', '416534', '961821', '840553', '773568', '545418', '629726', '422649', '733853', '152731', '669505', '446264', '233957', '451585', '670721', '239624']",['75054'],['93129'],28,22,8800,18,4374,1,442,d,d,6,2024-05-21 17:29:32,0.78
404,495425,1120,US,GBP,"['Robert Nunez', 'Patrick Mcdonald']","['nmiles@kelley.org', 'georgeandrew@hotmail.com']","['169.227.168.91', '199.91.117.40']","['494828', '683355', '449796', '378228', '593550', '208479', '650026', '959490', '292637', '888655', '468337', '610508', '279072', '328783', '420509', '764120', '245697', '580867', '209853', '311120', '185051', '316377', '104177', '821595', '183083', '394469', '536237', '911781', '995550', '159702', '343319', '442067', '433626', '376249', '468775', '634537', '931931', '420080', '408054', '400358', '446893', '793003', '567424', '346489', '572772', '551056', '493042', '662490', '584111', '167516', '421946', '458726', '733167', '675256', '491707', '410763', '988141', '290400', '654456', '755561', '392723', '339314', '780871', '752968', '651594', '972457', '639415', '490270', '202248', '293195', '485631', '469131', '590305', '341086', '472197', '549641', '449211', '521849', '472664']",['70167'],"['72182', '82703', '18313']",79,47,12079,2,534,0,0,a,r,4,2024-02-12 15:53:31,0.26
405,442648,1550,IN,USD,['Brenda Jones'],"['xmason@johnson.org', 'popedanielle@hotmail.com']","['27.148.98.4', '113.152.130.121', '222.235.223.111']","['832224', '314978', '456957', '239037', '697283', '454338', '433849', '822743', '670551', '633465', '209824', '215167', '595071', '659829', '234520', '519660', '869079', '336256', '983282', '554422', '997291', '875017', '174911', '331690', '464258', '710584', '819421', '534496', '679476', '232663', '502728', '196131', '989865', '624874', '365178', '410069', '250425', '668394', '657938', '641251', '243020', '138201', '647842', '494657', '404271', '446129']",['49958'],"['64839', '98509', '53747', '48322']",46,40,5600,2,132,0,0,a,r,7,2024-09-28 08:33:56,0.21
406,483167,6298,IN,EUR,"['Anthony Walters', 'Matthew Stokes']",['evanrichards@harper-williams.com'],['76.13.141.237'],"['678992', '226610', '863171', '893930', '918082', '357640', '971419', '333186', '277513', '286772', '497246', '835460', '622144', '456086', '307687', '590422', '333441', '991119', '109968', '148179', '398938', '271857', '599165', '552319', '503680', '678565', '642832', '209210', '926129', '848834', '127929', '834266', '891609', '340401', '135483', '302831']",['78292'],"['80296', '87636']",36,17,4386,1,73,0,0,a,d,0,2024-05-05 00:22:00,0.06
407,430267,6824,FR,INR,['Todd Chavez'],"['tammy10@gmail.com', 'amadden@yahoo.com']","['193.154.225.192', '218.235.179.2', '144.180.71.31']","['874329', '622232', '294710', '447436', '318315', '648997', '484111', '841739', '112173', '180858', '833848', '525465', '395228', '489332', '579489', '387907', '887757', '527188', '233443', '495647', '788900', '850607', '535279', '651020', '456567', '876326', '457186', '163702', '410398', '986291', '812333', '221197', '717531', '478269', '903973', '372721', '939583', '555399', '573631', '208757', '437267', '676258', '560783', '562461', '466945', '714391', '980252', '417666', '441739', '716415', '852963', '392763', '954585', '787659', '516982', '196641', '287316', '997769', '499432', '228628', '812561', '137492', '546968', '320506', '852324', '647136', '129711', '422700', '875385', '456154', '315168', '815224', '495157', '634794', '931957', '378033', '471035', '548930', '871499', '136703', '701707', '301050', '118816', '973997', '402912', '957922', '165092', '610271', '560197', '119021', '101291', '338024']",['96695'],"['71263', '92870', '30567']",92,21,5502,2,210,0,0,a,r,2,2025-05-28 04:46:02,0.25
408,454782,1914,US,EUR,['Derrick Johnson'],"['alexandriastone@hotmail.com', 'gailgonzalez@smith.com']",['216.71.129.129'],"['900008', '475086', '221171', '243528', '146506', '899972', '995621', '219229', '819401', '386898', '247424', '519659', '911370', '876194', '883776', '135888', '854235', '561814', '784834', '473529', '447570', '542755', '434200', '276205', '745535', '891287', '389194', '858636', '137864', '571342', '341605', '348362', '928181', '619932', '464272', '126206', '410066', '281489', '434478', '231531', '181762', '903779']",['72911'],"['66128', '73038']",42,10,860,1,304,0,0,a,,2,2025-01-17 06:27:48,0.07
409,481528,8870,DE,GBP,['Deborah Perez'],['annettelindsey@nelson.com'],['174.226.176.246'],"['757587', '444706', '479081', '850661', '499974', '694868', '462372', '834992', '484034', '956465', '999277', '263779', '753564', '242708', '662677', '501032', '477177', '802578', '966285', '115369', '848641', '329100', '349237', '402147', '238344', '684856', '526373', '868999', '991912', '458696', '706833', '980367', '902386', '111481', '477952', '287604', '214556', '366085', '322968', '462574', '564185', '462137', '292432', '529322', '336711', '460914', '564838', '755577', '471118', '365623', '440900', '306090', '461465', '955789', '984862', '328810', '640261', '763910', '341691', '878467', '263715', '515165', '626098', '100632', '168249', '620307', '505570', '757452', '668590', '862624', '692476']",['95418'],"['29368', '78978', '13655']",71,19,5225,19,4769,1,144,r,r,5,2024-01-15 18:21:42,0.69
410,497929,8633,US,INR,['Ann Lopez'],['regina74@sanchez.info'],"['222.186.37.85', '164.120.140.80']","['947388', '965904', '492748', '824746', '409831', '127347', '640068', '966483', '192433', '623103', '208896', '299017', '851239', '367463', '498084', '687401', '171194', '234954', '771850', '131807', '469696', '260939', '978754', '791356', '290139', '828450', '896900', '949140', '440735', '181642', '314773', '611218', '156027', '513163', '483304', '861500', '466597', '194724', '500053', '572762', '708118', '241418', '282505', '879810', '537702', '348895', '922211', '633587', '728774', '481469', '339851', '902303', '458700', '712046', '807125', '472825', '474243', '208914', '958860', '315760', '176828', '434422', '866134', '411863', '439308', '477972', '853783', '763918', '409755', '649169', '844718', '287246', '499106', '319802', '446238', '902939', '956780', '480104', '472648', '176036', '710518', '342356', '614176', '157895', '161846', '340936', '281744', '866352', '896815', '772805', '942478', '595684', '217898', '699424', '431411', '480629', '709946', '184232']",['43116'],['49605'],98,89,12460,0,0,1,99,a,,5,2023-07-22 12:45:23,0.13
411,444211,3256,FR,GBP,['Tracy Ochoa'],"['lmosley@hammond.com', 'gsimpson@gmail.com']","['8.69.165.58', '83.237.196.123']","['179617', '142757', '959001', '104170', '143617', '226832', '745412', '302220', '763274', '198664', '615754', '874742', '397209', '808158', '653750', '911131', '846553', '909502', '382373', '207035', '658347', '445492', '229885', '108098', '968108', '680845', '588843', '335247', '494387', '679375', '698291', '234857', '586067', '825090', '148066', '811614', '890900', '815705', '121155', '738170', '742520', '746354', '713198', '143806', '276414', '833793', '798888', '797560', '328772', '996178', '759277']",['50775'],"['58822', '70989', '51636', '91535']",51,27,12906,1,358,1,292,a,d,0,2024-07-28 23:07:14,0.07
412,435640,7136,US,EUR,['Michael Lee'],['stephensrachael@yahoo.com'],"['28.245.10.129', '13.100.141.174', '57.8.21.154']","['148616', '295830', '584778', '424528', '846537', '319433', '690260', '581087', '575952', '894632', '327450', '825097', '113278', '425783', '332372', '653209', '203034', '276589', '326109', '463013', '124821', '523831', '651425', '689338', '837310', '366117', '787513', '933269', '486976', '677632', '960181', '581710', '658337', '656029', '937523', '671219', '666724', '344061', '560609', '581883', '489834', '359259', '145270', '398650', '706049', '397094', '329368', '302686', '243449', '343781', '966122', '146333', '261641', '962743']",['93357'],"['51648', '97847']",54,53,7844,3,423,10,1370,d,a,9,2024-09-28 20:13:05,0.91
413,423696,1632,IN,GBP,"['Connie Richardson', 'Tara Hernandez']","['felliott@martin.com', 'jenniferwood@bond-burton.com']",['98.121.236.22'],"['353901', '573004', '977344', '455474', '135746', '359510', '754853', '793127', '510805', '265584', '777665', '854809', '567601']",['79356'],"['79259', '41258', '14420', '84779', '19406']",13,9,3780,7,1134,3,996,d,,9,2023-10-05 02:38:13,0.84
414,482779,5993,IN,GBP,"['Kayla Sharp', 'Mitchell Johnson']","['christopher11@durham-perez.com', 'qwarren@haley.net']","['56.118.205.252', '27.59.95.108', '33.36.189.133']","['477279', '438924', '679770', '160833', '744609', '245340', '823115', '879467', '966611', '455336', '726029', '712225', '790648', '876177', '621984', '480882', '875681', '790560', '901020', '197816', '751642', '441026', '594611', '153179', '910196', '221946', '122028', '864142', '525110', '431379', '888063', '702612', '366268', '281014', '928661', '804908', '746206', '227715', '213609', '309259', '129951', '902581', '596166', '560557', '694200', '473467', '522601', '995698', '843941', '168615', '756410', '881259', '291295', '720339', '453967', '786750', '609371', '586572', '415674', '897391', '830504']",['32083'],"['52048', '97074']",61,16,6816,1,424,1,90,a,d,10,2023-10-12 01:08:02,0.19
415,426494,1498,IN,INR,"['Pamela Nash', 'Sherry Carter']",['ashleydouglas@yahoo.com'],['182.134.4.246'],"['798317', '773417', '729143', '525590', '286797', '957775', '722589', '522503', '928898', '694939', '855877', '773048']",['73795'],"['75692', '82359', '88950', '58567', '75275']",12,6,2148,2,504,0,0,a,a,5,2024-11-03 10:30:44,0.33
416,481657,5878,GB,EUR,['Kaitlyn Brown'],"['brandimartin@schwartz-jenkins.com', 'umoreno@yahoo.com']",['114.114.140.229'],"['185272', '764317', '314061', '745938', '521188', '671938', '423026', '684197', '681912', '469103', '725594', '909246']",['41963'],['88574'],12,3,672,1,463,3,312,d,a,6,2023-11-29 05:04:57,0.99
417,421608,9463,GB,EUR,"['Sherry Alexander', 'Kylie Castillo']",['gardnerjeffrey@mcneil.com'],"['27.239.76.78', '21.40.139.145']","['771467', '532351', '411774', '738870', '995881', '749459', '988153', '925673', '352244', '348044']",['26413'],"['95801', '73493', '47144']",10,6,462,1,486,0,0,a,,0,2025-04-05 15:38:57,0.09
418,466000,3407,US,GBP,"['Christopher Johnson', 'Billy Savage']","['clawrence@yahoo.com', 'zriley@yahoo.com']",['44.246.242.110'],"['791750', '869004', '100958', '375428', '538603', '843251', '308543', '699290', '553999', '944267', '432840', '456551', '392400', '760128', '128005', '731257', '568235', '859337', '806735', '997865', '279674', '274962', '197041', '394265', '614550', '564761', '488861', '939861', '344805', '353093', '547906', '438690', '256876', '733167', '255342', '692062', '740086', '275987', '429636', '466592', '536708', '203624', '935660', '652910', '108609', '148592', '363375', '391660', '516564', '496612', '434280']",['76861'],['72276'],51,2,408,1,364,2,956,r,a,9,2024-03-22 08:53:32,0.92
419,434705,1502,DE,USD,['Lauren Hartman'],['ybrown@yahoo.com'],"['103.61.40.25', '164.80.25.231', '67.139.49.36']","['635467', '756027', '104330', '272547', '812040', '847814', '495598', '116553', '602376', '724773', '150233', '780788', '903909', '310175', '708564', '380776', '217109', '476327', '724694', '442125', '732233', '420326', '691622', '524233', '675302', '619323', '981993', '306794', '920272', '755589', '410575', '827495', '881472', '611915', '451290', '781518', '563984', '742927', '362523', '687613', '155396', '919083', '907531', '214224', '263410', '990654', '190626', '465628', '778597', '409474', '518162', '238473', '777167', '498229']",['41282'],"['15415', '23714']",54,7,833,2,598,0,0,a,,1,2024-08-18 06:04:40,0.17
420,424637,5199,DE,GBP,"['Ashley Deleon', 'Katie Dennis']",['smithstephanie@gmail.com'],"['17.180.113.180', '151.29.43.206', '189.68.23.1']","['977174', '555427', '329290', '516708', '143362', '827871', '866882', '559008', '450136', '450383', '170286', '688546', '513368', '912545', '778837', '790575', '520491', '145348', '194975', '411991', '718211', '511571', '326776', '543435', '758331', '285969', '488424', '815583', '433095', '676647', '380254', '551282', '733284', '373008', '105921', '755345', '969022', '742343', '615723', '769829', '394022', '338655', '895371', '863021', '292738', '268843', '547597', '968271', '911590', '749552', '496852', '805641', '348925', '911664', '667640', '238163', '753921', '510226', '242619', '777046', '973943', '363949', '995672', '635603', '363410', '106467', '945076', '679334', '411749', '231401', '336998', '927091', '914198', '730931', '826858', '819450', '903919', '958935', '149691', '889142', '659890', '972096', '597365', '487201', '531773', '214099', '768487', '249442', '884715', '276024', '765505', '250313']",['39614'],['15518'],92,25,4725,1,306,1,307,a,r,9,2024-01-02 20:19:26,0.31
